host_id,host_name,host_since,host_is_superhost,host_listings_count
11258930,Lisa,2014/01/13,t,3
20613441,Josua,2014/08/27,f,1
67733483,Rachel And Brian,2016/04/18,f,1
54232093,Jonathan,2016/01/11,f,1
67803878,Sarah,2016/04/18,f,1
66926306,Lisa,2016/04/12,f,1
68237192,Martin,2016/04/21,f,1
39264164,Eva,2015/07/22,t,2
33121553,Andrea,2015/05/11,f,1
35913758,Renee,2015/06/15,t,1
50815624,Ivan & Franzi,2015/12/08,t,1
69246211,Ashley & Jeff,2016/04/27,t,3
65832907,Gina,2016/04/05,f,1
14803017,Nancy,2014/04/27,t,2
6412093,Paige And Ron,2013/05/15,t,2
17593584,David,2014/07/03,f,1
69555569,Jarin & Scott,2016/04/29,f,1
69563073,Rance,2016/04/29,f,1
2821314,Sara,2012/07/03,f,1
64735191,Ally,2016/03/28,f,1
1541934,Margo,2011/12/28,t,4
7581141,Natalie,2013/07/18,f,1
43221494,Nikki & Patrick,2015/09/02,t,1
69994607,Lynda,2016/05/02,f,1
29567554,Asenath,2015/03/18,f,1
7886573,Samana,2013/08/02,f,3
70160843,Gina,2016/05/03,f,0
780515,Patrick,2011/07/05,t,1
59218437,Mike,2016/02/17,f,1
37332567,Cindy,2015/07/02,f,1
33677966,TRUE,2015/05/18,f,1
69102240,Boss,2016/04/26,t,1
13283553,Rio,2014/03/18,t,2
4418135,Emiliano,2012/12/16,t,1
42305557,Frank,2015/08/23,f,1
12532759,Dede,2014/02/24,t,1
15426722,Karen,2014/05/12,f,1
62990010,Pam,2016/03/14,f,1
71019639,Lee,2016/05/08,t,1
20912929,Meredith,2014/09/03,f,0
2011395,Janet,2012/03/26,t,1
51251722,Rebekkah,2015/12/13,f,1
71193450,Maggie,2016/05/09,f,1
71296881,Steven,2016/05/10,t,4
6553960,Milan,2013/05/24,f,1
71551580,Tommy,2016/05/11,f,1
14064204,Manutej,2014/04/09,f,0
6815659,Antonio,2016/05/15,t,1
27948624,Elisabeth,2015/02/18,f,1
801918,Scratch,2011/07/10,f,1
72893315,Brandon,2016/05/19,f,1
72903356,Michelle,2016/05/19,f,1
56230260,Layne,2016/01/26,f,2
72966951,Desiree,2016/05/20,t,1
73030738,Eileen,2016/05/20,t,4
59834237,Simon,2016/02/22,f,1
68528446,Jim & Deb,2016/04/23,t,3
18161031,Kimberly,2014/07/15,f,3
21913031,Scott,2014/09/29,t,1
29695280,Jennifer,2015/03/20,f,1
73620589,Peter,2016/05/23,f,1
73621646,Hana,2016/05/23,f,1
44761156,Suzy,2015/09/21,f,1
73760064,Deborah & David,2016/05/24,t,2
73615161,Genaro & Victoria,2016/05/23,t,1
71027305,Brad,2016/05/08,f,1
3941962,Nick,2012/10/21,f,1
26503855,Katie,2015/01/21,f,1
23339119,Adam,2014/11/04,f,1
36144024,Lisa,2015/06/18,f,1
3547111,Dustin,2012/09/12,f,1
435276,Marshal,2011/03/10,f,1
8629619,Jack,2013/09/04,t,7
75052930,Michelle,2016/05/31,f,1
24968352,Faith,2014/12/18,f,1
72926795,Carmen,2016/05/19,t,1
9814669,April,2013/11/04,t,1
24597163,Sriharesh,2014/12/07,f,1
52964912,Sarah,2016/01/01,f,0
75988545,Sean,2016/06/05,f,1
45616173,Colleen,2015/10/02,f,0
1968258,Steve,2012/03/19,f,2
28920096,Dierdra,2015/03/07,f,1
76368304,Shannon,2016/06/07,f,1
17845422,Karisa,2014/07/08,f,1
39533710,Laird,2015/07/25,t,2
58075143,Mark,2016/02/09,f,1
33845910,Nathan,2015/05/20,t,1
5742304,Taryn,2013/04/02,f,6
29822664,Sibylle C.,2015/03/22,f,1
22536507,Andrew,2014/10/14,f,1
72022436,Jesse,2016/05/14,t,2
6308984,Michael,2013/05/09,f,1
31594875,Melanie,2015/04/20,f,1
78127530,Allie,2016/06/16,f,1
78166168,Lee,2016/06/16,f,1
74318403,Gregory,2016/05/27,t,1
67199437,Eva,2016/04/14,t,1
78829619,Tyler,2016/06/20,f,2
22662442,David,2014/10/17,f,1
8833863,Shana,2013/09/14,f,1
79148533,Jeff,2016/06/21,f,1
79261928,Kash,2016/06/22,f,1
31173521,Leon And Stella,2015/04/13,t,3
55552382,Miyong,2016/01/21,t,1
79368865,Holly,2016/06/22,f,1
79708340,Paul & Krista,2016/06/24,t,2
79818711,Brett,2016/06/25,f,1
12031191,Richelle,2014/02/07,t,4
16109724,Adrianne,2014/05/28,t,1
79904699,Stephen,2016/06/25,f,1
9331076,Leland,2013/10/09,f,3
4149924,Marie,2012/11/14,f,1
80105212,Angelica,2016/06/26,f,1
57045531,Rekha,2016/02/01,f,3
43264606,Rachel,2015/09/03,t,2
74618,Kathryn,2010/01/28,f,1
73333451,Elten,2016/05/22,f,1
35463898,Wes & Mary,2015/06/10,t,2
30437362,Christiana,2015/04/01,f,1
52134935,N,2015/12/23,f,1
80813486,Michael,2016/06/29,f,1
2134237,Samantha,2012/04/13,f,1
81153177,Samantha,2016/07/01,f,0
11135395,Vivien,2014/01/08,f,1
27856580,Ashley,2015/02/16,f,1
1754114,Emily,2012/02/15,t,1
9595134,Jay,2013/10/23,f,5
1648227,Christian,2012/01/24,t,9
70790066,Caitlin,2016/05/07,f,1
16384748,Kaitlyn,2014/06/04,f,1
7343353,Zachary,2013/07/07,t,1
30866956,Lisa,2015/04/08,t,1
70281518,Meng,2016/05/04,f,1
82387873,Emily,2016/07/07,f,1
1837848,Jamie,2012/03/01,f,1
82530387,Cynthia,2016/07/08,t,1
59980710,Emily,2016/02/22,f,1
15244629,Cari,2014/05/07,f,1
48610923,Christopher,2015/11/09,t,1
3302376,Jeff,2012/08/18,f,1
41305373,Jacob,2015/08/12,t,0
17874652,Nick,2014/07/09,f,1
84117850,Yaretzy,2016/07/16,f,1
69501631,Patricia,2016/04/29,f,1
2428539,Matt,2012/05/21,f,2
84357752,Becky,2016/07/17,t,2
84497747,Jessica,2016/07/18,f,1
84767145,Lucy,2016/07/19,t,1
5817842,Nick,2013/04/07,t,1
70216727,Michael,2016/05/03,f,1
43594503,Shobhita,2015/09/07,f,1
28879622,Amber,2015/03/06,f,1
15793042,Robin And Ashley,2014/05/21,t,1
51457682,Josef,2015/12/15,f,1
85204265,Sean,2016/07/21,t,1
67783215,Hannah,2016/04/18,f,1
7338157,Angela,2013/07/07,t,3
6222196,Patty,2013/05/04,t,2
85676809,Adam,2016/07/24,f,1
85715917,Julie,2016/07/24,f,1
5411691,Alexa,2015/04/18,f,1
33992112,Anna,2015/05/22,f,1
7004294,Kyle,2013/06/19,t,1
2589933,Lydia,2012/06/09,f,1
108218087,Pary,2016/12/23,f,1
4384095,Shelley,2012/12/11,t,1
27997554,Leah,2015/02/19,f,1
3425666,Nate,2012/08/30,t,8
27068940,Takao & Malcolm,2015/02/01,t,1
4731237,Ali,2013/01/16,f,2
180375,Nelson,2010/07/25,t,1
31829351,Tonya,2015/04/23,t,1
35744893,Pamela,2015/06/14,t,1
24163259,Benee,2014/11/25,f,1
20985179,Adam And Shannon,2014/09/05,f,1
21023221,Margo,2014/09/06,f,1
22012830,Valerie,2014/10/01,t,1
15755099,Susan,2014/05/20,f,1
16747672,Christy,2014/06/13,f,1
26819271,David,2015/01/27,f,1
89698725,Brad,2016/08/13,f,1
31864294,Rick,2015/04/24,f,1
33865050,Tami And Dave,2015/05/20,t,3
40144620,Emily,2015/07/31,f,2
90607928,Katie,2016/08/18,f,1
90659774,Eric,2016/08/18,f,4
20759867,Destany,2014/08/31,f,1
90709839,Joe,2016/08/18,t,1
1843190,Tara,2012/03/02,f,1
13322261,Trey And Martha,2014/03/19,t,1
37716788,Matthew,2015/07/06,t,1
29073087,Monique,2015/03/10,f,1
31630807,Santha,2015/04/21,f,1
91010914,Martin,2016/08/20,t,1
79627,Greg,2010/02/09,f,3
48599715,Sophia,2015/11/09,f,2
1308773,Adam,2011/10/18,t,3
20535376,Nora,2014/08/25,f,1
42793563,Joan,2015/08/28,t,1
87145216,Menal,2016/07/31,f,1
60986939,Erin,2016/02/29,f,1
51030372,Ari & Emily,2015/12/10,f,1
91830957,Cameron,2016/08/25,f,1
22761,Aleisha,2009/06/22,f,3
517786,Tara,2011/04/18,f,2
91937422,Luis Enrique,2016/08/26,t,1
5817385,Tori,2013/04/07,f,1
92013417,Oscar,2016/08/26,t,2
92133358,Catherine,2016/08/27,t,1
92178200,Richard,2016/08/27,t,1
92204314,Alex,2016/08/28,t,1
18495219,Claire,2014/07/20,t,1
92310501,Paula,2016/08/28,f,1
6862755,Ryan,2013/06/11,t,1
75085752,Thomas,2016/05/31,f,1
92644972,Bryan,2016/08/30,t,2
87170599,Miguel,2016/07/31,f,1
53421377,Erin,2016/01/05,f,1
14454486,Jay,2014/04/18,t,0
93170357,Maribel,2016/09/02,f,1
93291092,Franco And Karen,2016/09/03,t,0
42511447,Sabrina,2015/08/25,f,0
83806426,Erin,2016/07/14,f,1
3120533,Jena,2012/07/31,f,1
73780282,Gabriel,2016/05/24,f,1
25798475,Jonathan,2015/01/08,t,1
48945585,John,2015/11/13,t,1
93716032,Cheri,2016/09/05,f,1
12456613,Agustina,2014/02/21,t,1
77574940,Jennifer,2016/06/13,t,1
93886439,Maria,2016/09/06,t,1
17504063,Nicole,2014/07/01,f,1
26814280,Irma,2015/01/27,f,2
23041688,Leslie,2014/10/27,t,1
3351195,Marc,2012/08/23,f,1
380810,David,2011/02/07,f,1
94249266,Lisa And Mary,2016/09/08,f,1
80625850,Sarah,2016/06/29,t,3
94387756,Josue,2016/09/09,t,2
9807090,Eric,2013/11/04,f,2
30748976,Stephanie,2015/04/07,t,1
57191804,Rachel,2016/02/02,f,1
71573606,Liviu,2016/05/11,t,2
94534779,Joy,2016/09/10,t,3
5468220,Amanda And Michael,2013/03/14,f,2
45740310,Patty,2015/10/04,f,1
21566230,Amir,2014/09/20,f,1
94677584,Bart,2016/09/11,t,1
92526067,Linda,2016/08/29,t,1
34127215,Amy,2015/05/24,t,1
1818296,John,2012/02/27,f,1
67948305,Abigail,2016/04/19,f,1
94857040,Chris,2016/09/12,t,1
5580248,Elijah,2013/03/22,f,1
94865058,Brandi,2016/09/12,f,1
303992,Maurine,2010/11/29,f,1
94964574,Todd,2016/09/13,t,1
94986440,Rich,2016/09/13,f,1
3482333,James,2012/09/05,f,1
33650142,Nicole,2015/05/18,f,1
3676103,Radney,2012/09/25,f,1
95179649,Preston,2016/09/14,f,1
83991527,Lisa,2016/07/15,t,1
95347394,Taylor,2016/09/15,f,1
95354656,Jessica,2016/09/15,f,1
95474790,Michael,2016/09/16,t,1
95561755,Brian,2016/09/17,t,1
92634357,Ruthy & Roger,2016/08/30,t,2
94413847,Martha,2016/09/09,f,1
91359083,Sarah,2016/08/22,t,1
20401424,Leigh-Ann,2014/08/22,f,1
36481086,Ryan,2015/06/22,f,1
95962799,Garrett,2016/09/20,f,1
2021031,Ellie,2012/03/27,f,2
40440912,Carly,2015/08/03,f,1
21978162,Chris,2014/09/30,f,2
2199532,Kayla,2012/04/22,t,1
24941801,Melissa,2014/12/17,t,2
4099133,Chris,2012/11/08,f,1
2818311,Brittan,2012/07/03,t,1
35145630,Alexander,2015/06/06,f,1
82469478,Victoria,2016/07/08,f,1
35105301,George,2015/06/05,t,1
96344604,David,2016/09/22,f,1
42499415,Londell,2015/08/25,f,1
40416508,Betty,2015/08/03,t,3
14070341,Carlos,2014/04/09,f,1
28248246,Aaron,2015/02/23,t,1
57774356,Elizabeth,2016/02/07,f,1
40207845,Shannon,2015/08/01,f,1
96577325,Caleb,2016/09/24,f,5
96603136,Kelly,2016/09/24,t,2
19380268,Ryan,2014/08/03,t,4
50750528,Eric,2015/12/07,f,1
90805934,Richard,2016/08/19,f,4
96724294,Roderick,2016/09/25,t,1
16192051,Miyeon,2014/05/31,f,1
87360734,Jane,2016/08/01,f,1
96839417,Brian,2016/09/26,f,2
20122295,Gina & Michael,2014/08/16,t,1
96863232,Steven,2016/09/26,f,1
96885818,Julie,2016/09/26,f,3
25810785,Anna,2015/01/08,f,1
40076263,Linda,2015/07/30,t,1
96895241,Maria,2016/09/26,f,1
97021780,Della,2016/09/27,f,1
2728176,Richard,2012/06/24,f,2
41111539,Koel,2015/08/10,f,2
23937267,James And Esther,2014/11/19,f,1
97176373,Nicole,2016/09/28,f,1
94868849,Angel,2016/09/12,t,1
97275943,Chris,2016/09/29,f,1
57063144,Elsa,2016/02/01,f,1
97321088,Rose,2016/09/29,f,2
92640435,Jael,2016/08/30,f,1
97413868,Baylor,2016/09/30,f,1
58176301,Bruce,2016/02/10,f,1
97621007,Andrew,2016/10/02,f,1
1679652,Stephanie,2012/01/31,t,1
10519838,Steven,2013/12/09,f,1
46299682,Dr. Foo,2015/10/11,t,1
294039,Lauren,2010/11/21,f,1
46739317,Anthony,2015/10/16,f,1
24404736,Kelsey,2014/12/02,t,3
200448379,Melanie,2018/07/06,f,2
16922477,Emily,2014/06/17,f,0
4707353,Drew,2013/01/15,f,1
85292650,Yassin,2016/07/22,f,1
16289150,Shawn,2014/06/02,t,1
22046047,Barbara,2014/10/02,f,10
27979718,Roni,2015/02/19,f,2
73871717,Henry,2016/05/25,t,3
98637499,Nathan,2016/10/07,f,1
97109084,Tina,2016/09/28,f,3
71096391,Don,2016/05/09,f,5
70017710,Rachel,2016/05/02,f,1
44810479,Kelcy,2015/09/22,f,1
6716592,Eska,2013/06/03,f,1
6289593,Sangeeta,2013/05/08,t,2
2253103,Bjorn,2012/04/29,f,1
99727760,Ashley,2016/10/15,f,1
26052349,Michael,2015/01/13,f,1
100040986,Angela,2016/10/17,t,1
100075823,Wendy,2016/10/17,f,2
2370669,Locale,2012/05/14,t,23
2117822,Kinsey,2012/04/11,t,3
100260520,Holly,2016/10/18,f,1
35664884,Ana,2015/06/12,f,0
89924746,Ladene,2016/08/14,f,1
68292669,Tony,2016/04/21,f,1
100769062,Robert,2016/10/22,f,1
100341183,Steve,2016/10/19,f,1
15655427,Genevieve,2014/05/18,f,4
828165,Catalina,2011/07/16,f,1
13646444,Samantha,2014/03/28,f,2
52155375,Russ,2015/12/24,f,1
101070806,Claire,2016/10/24,f,1
101155803,Hostel 512,2016/10/25,t,4
101217540,Jonathan,2016/10/25,f,1
34775340,Ria,2015/06/01,f,1
9554385,Jack,2013/10/21,t,1
15806406,Adam,2014/05/21,f,1
15942950,Sarah,2014/05/24,f,1
101670340,Stephanie,2016/10/28,f,2
82205354,Sam,2016/07/06,f,2
102120971,Daniel,2016/11/01,f,0
102163994,Carl,2016/11/02,f,1
102247482,Austin,2016/11/02,f,1
61824187,UncleB,2016/03/06,t,3
3646542,Mark,2012/09/23,t,0
97027584,Scott,2016/09/27,f,1
102910881,Valdete,2016/11/07,t,2
996571,Marta,2011/08/20,f,1
16641641,James,2014/06/10,f,1
88769927,Jason,2016/08/08,f,5
103150778,Julian,2016/11/09,f,1
1948702,Jessi,2012/03/18,t,1
8717325,Deborah,2013/09/09,f,4
2216540,Marti,2012/04/24,f,4
14226193,Kimberly,2014/04/13,f,1
103485244,Nancy And Vin,2016/11/12,t,1
103489944,Nikki,2016/11/12,t,2
7959359,Irene,2013/08/05,f,1
1543716,Andrew,2011/12/28,t,1
12399486,Julie,2014/02/19,f,12
58651053,Sophie,2016/02/14,f,1
8255440,Julie & Zachary,2013/08/19,t,1
7345137,Cassie,2013/07/08,t,1
103888825,Veronique,2016/11/15,t,1
101217084,Zahid,2016/10/25,f,1
12409176,Cody,2014/02/20,t,1
13240280,Samual,2014/03/17,f,1
104020172,Alonzo,2016/11/16,f,1
86582954,Mj,2016/07/28,f,1
104728593,Elaine,2016/11/22,f,1
104904026,Justin,2016/11/23,f,1
76820472,Amy,2016/06/09,f,1
19592464,Alex,2014/08/06,t,1
4939565,Kayla,2013/02/02,f,1
35949804,Tracey,2015/06/16,f,3
5214611,Adam,2013/02/24,t,0
78721273,Alden,2016/06/19,f,1
9095057,Jean,2013/09/27,f,1
105445098,Shanaya,2016/11/28,f,0
105391784,Betty,2016/11/27,t,4
4987472,Michael,2013/02/06,t,1
105948719,Nathan,2016/12/02,t,2
3503738,Amele,2012/09/07,t,2
105983511,Shannon MacCathron,2016/12/02,f,1
1091954,Robert,2011/08/31,f,1
81461074,Sharmin,2016/07/03,f,1
4868857,Jillian,2013/01/27,f,1
22857674,Lauren,2014/10/22,f,1
106275215,Thad,2016/12/05,t,3
19521358,Sarah,2014/08/05,f,1
106376997,Hugh,2016/12/06,t,1
48894885,Ivan,2015/11/12,f,1
13168890,Lynda,2014/03/16,f,3
78306786,Elliott,2016/06/17,f,1
77003698,Garrett,2016/06/10,f,1
106623435,Serena,2016/12/08,t,1
1207880,Holly And Dave,2011/09/25,t,1
42061026,Brian,2015/08/20,f,1
2911278,Ashley,2012/07/12,f,1
107004608,Frank,2016/12/12,t,2
50901,Wesley,2009/11/02,t,3
2538728,Natalia,2012/06/03,t,1
37205210,Vema,2015/07/01,f,1
35299246,Kelly,2015/06/08,f,1
72441994,Sean,2016/05/17,f,2
99735898,Kevin,2016/10/15,f,1
108171739,Joseph,2016/12/22,f,1
44946563,Rob,2015/09/23,f,1
11587564,Nicholas,2014/01/23,f,1
4055906,Spencer,2012/11/04,f,2
108576693,Chrystal,2016/12/26,t,1
11638490,Aviva,2014/01/25,f,1
15388578,Jane,2014/05/11,f,1
78465961,Cory,2016/06/18,f,1
66909351,Kelley,2016/04/12,f,1
7859118,Kristen & Corey,2013/07/31,f,4
73571329,Jarred,2016/05/23,f,1
95949090,Karoline,2016/09/19,f,1
47499302,Annie,2015/10/26,f,1
109534487,Mayra,2017/01/02,f,6
109703736,Riley,2017/01/03,f,2
15618494,Paul,2014/05/16,f,7
40495203,Stacy,2015/08/04,f,1
108766229,Kaylie,2016/12/27,f,1
110019137,Amy,2017/01/05,f,1
44541923,Stefan,2015/09/18,f,2
20231400,Cori,2014/08/18,t,2
102516428,Hannah & Daniel,2016/11/04,t,1
66263273,David,2016/04/07,t,1
96019487,TurnKey Vacation Rentals,2016/09/20,f,5
53205236,Justin,2016/01/03,t,1
109636792,TurnKey Vacation Rentals,2017/01/03,f,5
1031007,Nick,2011/08/28,f,1
25037949,Marie,2014/12/20,f,1
18267652,Clara,2014/07/17,f,1
40836713,Jason,2015/08/08,f,1
50700154,Kevin & Kara,2015/12/07,f,1
111432944,Terezie,2017/01/14,f,1
8571870,Dick,2013/09/01,f,1
55396301,Donna,2016/01/20,f,1
4685884,Gabriela,2013/01/13,f,1
111769228,Kate,2017/01/16,t,1
10347651,Rick,2013/11/30,f,1
111812829,Raymond,2017/01/16,f,1
111814914,Chad,2017/01/16,f,1
15717249,Carlos,2014/05/19,f,7
15497353,Tim,2014/05/13,f,1
48205630,Gregory,2015/11/04,t,1
50793,Molly,2009/11/02,t,1
95219759,Marilyn,2016/09/15,t,1
25706539,Bri,2015/01/06,t,1
92075700,Matthew,2016/08/27,f,1
45485197,Samantha Joann,2015/09/30,f,1
95343277,Eric,2016/09/15,f,1
5791700,Amy,2013/04/05,f,0
10935522,Cesar,2013/12/31,f,1
46959319,Katya & Bobby,2015/10/19,t,3
11268496,Sara,2014/01/13,f,2
3703219,Jenny & Brendan,2012/09/28,f,1
28927824,Costa,2015/03/07,f,1
111858086,Geobanni,2017/01/17,f,1
38505814,Lynda,2015/07/14,f,1
83196876,Delia,2016/07/12,f,1
112470398,Mason,2017/01/20,f,1
10955144,Michael,2014/01/01,f,0
112543448,Susan,2017/01/21,f,1
66319658,Mariah-Rae,2016/04/08,t,1
112570579,Jo,2017/01/21,f,1
112718770,Chris,2017/01/22,f,1
23508080,Simone,2014/11/09,t,1
111650920,Amy,2017/01/15,f,1
111943411,America & Chris,2017/01/17,t,2
6108716,Hannah,2013/04/26,f,1
112901799,Alyssa,2017/01/23,f,1
87164100,Ros,2016/07/31,f,1
113092569,Lisa,2017/01/24,f,2
110555923,Josue,2017/01/08,f,1
109638288,TurnKey Vacation Rentals,2017/01/03,f,171
113225086,Elena,2017/01/25,f,1
2776599,Dan,2012/06/28,f,1
23434114,Tim,2014/11/06,f,1
1777114,Shannon,2012/02/19,f,1
71213902,Ron & Hattie,2016/05/09,t,1
825397,Barbara,2011/07/16,t,1
2539940,Eddie,2012/06/04,f,1
113297762,Amanda,2017/01/25,f,1
103727203,Courtney,2016/11/14,f,1
150674,Shannon,2010/06/23,t,2
39537934,Daniel,2015/07/25,t,1
16459698,Sk,2014/06/06,f,1
12275417,Sam,2014/02/16,f,1
23913115,Abby,2014/11/18,f,1
8631283,Develop ATX,2013/09/04,f,4
12425271,Jonathan,2014/02/20,t,2
3957345,Lisa & Rick,2012/10/23,t,1
111188569,Jake,2017/01/12,f,1
50162112,Tony,2015/11/29,f,1
68709392,Kyle,2016/04/24,f,1
22006837,Andrea,2014/10/01,f,1
24263341,Drew,2014/11/28,t,1
38110757,Marianne Roxie,2015/07/10,t,1
9544936,Elizabeth,2013/10/21,t,1
14364293,Erin,2017/02/02,f,2
76336142,Karli,2016/06/07,f,1
5865402,Vacasa Texas,2013/04/10,t,2
114395119,Lindsey,2017/02/01,f,1
114755128,Kristi,2017/02/03,f,1
114816577,Erin And Robert,2017/02/04,t,1
15943240,Kerry,2014/05/24,f,1
48915836,Victor,2015/11/13,f,1
24777057,Kristina,2014/12/12,f,1
233653,Joseph,2010/09/13,f,1
115046707,Shannon,2017/02/05,f,0
46309182,Julio,2015/10/11,f,1
12972498,Heidi,2014/03/10,f,1
40537173,Logan,2015/08/04,f,1
115101827,Ashley,2017/02/06,f,1
1846729,Trevor,2012/03/02,f,1
61729692,Johnny,2016/03/06,f,2
115200928,Peyton,2017/02/06,f,1
1732198,D.R.,2012/02/10,f,1
43315889,Omkar,2015/09/04,f,1
8938304,Nikki & Ali,2013/09/19,t,1
115331128,William,2017/02/07,f,1
109751507,Steven,2017/01/04,f,2
9331829,Allison,2013/10/09,f,1
17896706,Mark,2014/07/09,t,2
35817561,Steven & Jennifer,2015/06/14,t,2
115543970,Eva,2017/02/08,f,1
114600701,Neal,2017/02/03,t,1
39448688,Nereida,2015/07/24,f,1
46982369,Olivia,2015/10/19,t,1
5722697,Janet,2013/04/01,f,1
115704146,Erin,2017/02/09,f,1
26766441,Luke,2015/01/26,f,1
58601258,Yamel,2016/02/13,f,1
114755006,Hope,2017/02/03,f,0
115578515,Leslie,2017/02/08,f,1
73082961,Kim,2016/05/20,f,1
55098656,Chris And Haven,2016/01/18,f,1
115857626,Shane,2017/02/10,f,1
384304,Tiffany,2011/02/09,t,2
8492336,Alison,2013/08/28,f,1
31180712,Jill,2015/04/13,f,1
12925390,Nathan & Julie,2014/03/08,f,9
4755376,Katie,2013/01/18,f,1
111600325,Barbara,2017/01/15,f,1
116099007,Lisa,2017/02/12,f,1
38116017,Elle,2015/07/10,f,1
8734274,Axios (Formerly Peter),2013/09/09,f,1
5073750,Rocío,2013/02/13,f,1
116130864,Blayne And Ashlee,2017/02/12,t,2
79832997,Joel,2016/06/25,t,2
4577447,Alfred,2013/01/03,f,2
116133823,Fershteh,2017/02/12,f,1
93722737,Sophia,2016/09/05,f,1
20522731,Norense,2014/08/25,f,4
65388249,Jennifer,2016/04/01,f,1
48907647,C.J.,2015/11/12,f,1
9089700,Nathan,2013/09/27,t,2
15357724,Tess,2014/05/11,f,1
22301301,Adriana,2014/10/08,f,1
56133683,Danielle,2016/01/25,t,1
1685276,Rebekah,2012/02/01,f,1
12828870,Casey,2014/03/05,f,1
1556695,Carmen,2012/01/02,t,2
25477583,Lynn,2015/01/01,f,1
116575394,Jeannie,2017/02/15,f,1
114078742,Trey,2017/01/30,t,1
78137756,Murtatha,2016/06/16,f,1
7778958,Ned,2013/07/28,f,0
116857144,AmesJ,2017/02/17,t,0
8333718,Jennifer,2013/08/22,f,1
30208535,Tiffin,2015/03/29,f,1
6275398,Helen,2013/05/07,t,3
116901138,Deirdre,2017/02/17,t,4
116934742,Rashaka,2017/02/18,t,2
430361,Michael,2011/03/08,f,1
117020230,Molly,2017/02/18,f,1
77372702,Liz,2016/06/12,f,1
76816493,Grant,2016/06/09,f,1
10771463,Stan,2013/12/23,f,1
10575569,George,2013/12/11,f,2
37839470,Sam & Rachel,2015/07/07,t,1
4922727,Kyle,2013/01/31,t,8
117296900,Alicia,2017/02/20,f,1
1854839,Coral,2012/03/04,f,1
1036139,Brenda,2011/08/29,t,1
117382453,Sharyn,2017/02/20,f,2
90702445,Alex,2016/08/18,f,1
117488932,Sonia,2017/02/21,f,1
117514357,Andrew,2017/02/21,f,3
76978427,Chuck And Francie,2016/06/10,f,2
874751,Angela & Ian,2011/07/26,t,1
117555298,Ann,2017/02/22,f,3
58765675,Allan,2016/02/14,f,1
117712915,Thomas,2017/02/22,f,1
40004397,Elizabeth,2015/07/30,f,1
32843588,Eddie,2015/05/07,f,1
117786585,Austin,2017/02/23,f,1
1636021,Adnan,2012/01/21,f,1
7249548,Swathi,2013/07/02,f,1
4847469,Justin,2013/01/25,f,1
28407256,Shawn,2015/02/26,f,3
49212621,Christopher,2015/11/16,f,1
117910092,Warren,2017/02/24,f,1
45157000,Mat,2015/09/26,f,1
33283666,Jessica,2015/05/13,f,1
15976764,Seth,2017/02/24,f,1
117386831,Edwin,2017/02/21,t,5
71720114,Jennifer,2016/05/12,t,1
14681578,Valerie,2014/04/24,t,1
365100,Laurie,2011/01/27,t,1
118136644,Nic,2017/02/26,f,1
89416598,Jordan,2016/08/11,f,1
14083975,Rv,2014/04/09,f,12
2040199,Andrea,2012/03/31,t,3
1510594,Alex,2011/12/16,f,1
96551662,Kimia,2016/09/24,f,1
117629221,Thornton Flats - Marcus,2017/02/22,t,3
118399745,Analiese,2017/02/27,f,1
9198361,Shane,2013/10/03,f,1
19413981,Courtney,2014/08/03,f,1
40996780,Carrie & Vic,2015/08/09,t,1
6449794,Sarah,2013/05/18,t,2
96026451,Kelly,2016/09/20,f,1
19733604,Hugo,2014/08/09,f,1
118517942,Belinda,2017/02/28,t,1
88048154,Sebastian,2016/08/04,f,1
37157549,Casey,2015/06/30,f,1
262161,Amber,2010/10/14,f,1
67602592,Cory,2016/04/17,f,1
2118226,Irma,2012/04/11,t,3
12239280,Trent,2014/02/14,f,1
48082018,John,2015/11/03,f,1
1468102,Blaine,2011/12/03,f,1
118606859,Jenna,2017/03/01,f,2
58468493,David,2016/02/12,f,1
80726879,Shelly,2016/06/29,t,1
118731025,Justin,2017/03/01,f,1
118494014,Ndu,2017/02/28,f,0
116272711,Alayna,2017/02/13,f,1
16789064,Gemma,2014/06/14,f,1
100380702,Annie,2016/10/19,f,1
105706919,Drew,2016/11/30,f,1
117699263,Tommy,2017/02/22,f,1
118755049,Sandy,2017/03/01,f,1
12939532,Adam,2014/03/09,f,1
18644609,Madison,2014/07/22,f,1
118892111,John,2017/03/02,f,1
118893339,Edmund,2017/03/02,f,1
26436602,Ken,2015/01/20,f,1
116564872,Suzanne,2017/02/15,t,1
28646148,Luke,2015/03/02,f,1
4793164,Millie,2013/01/21,f,1
12587635,Jasmine,2014/02/25,f,1
85377001,Russ,2016/07/22,t,1
91707597,Harrison,2016/08/24,f,1
915164,Melody,2011/08/03,t,1
119059786,Cary,2017/03/04,f,1
119148223,Alec,2017/03/04,f,1
9645065,Michael,2015/12/26,f,1
28470640,Pat,2015/02/27,f,1
39663481,David,2015/07/27,t,2
119191578,Marco,2017/03/04,f,2
5122806,Krystal,2013/02/17,f,1
7943197,Sarah,2013/08/05,f,1
16996286,Sarah,2014/06/19,f,1
119324649,Peter,2017/03/05,f,1
67124039,Mariela,2016/04/13,f,1
44884031,Dee,2015/09/22,f,1
41666638,Caitlyn,2015/08/16,f,1
3261952,Rox,2012/08/14,f,1
51779416,Jon-Marc & Gigi,2015/12/20,t,3
39707333,Angel,2015/07/27,f,1
